model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
le_chat_free,news,014,dim9,Tree depth,7.500000,7.775000,-0.275000,0.259321,-1.060461,96.333333
le_chat_free,news,014,dim10,LIX readability,46.746156,37.662289,9.083867,1.367841,6.641027,80.567671
le_chat_free,news,014,dim11,Lexical diversity (MTLD),131.775564,63.298936,68.476628,6.738537,10.161943,48.035413
le_chat_free,news,015,dim1,Subject drop,0.088889,0.000000,0.088889,0.014436,6.157307,0.000000
le_chat_free,news,015,dim2,Subordination,0.338843,0.407843,-0.069000,0.016988,-4.061618,79.636538
le_chat_free,news,015,dim3,NP length,3.400000,3.219219,0.180781,0.134172,1.347383,94.682918
le_chat_free,news,015,dim4,Past tense,0.198020,0.292308,-0.094288,0.041950,-2.247645,52.384615
le_chat_free,news,015,dim5,3rd person,15.741508,40.704070,-24.962563,1.719430,-14.517932,0.000000
le_chat_free,news,015,dim6,Word length,5.468391,5.072840,0.395551,0.062916,6.286939,92.766587
le_chat_free,news,015,dim7,Complementizers,0.772727,0.584615,0.188112,0.045550,4.129771,75.656109
le_chat_free,news,015,dim8,BÍN coverage,0.845785,0.966049,-0.120264,0.004643,-25.901403,85.780784
le_chat_free,news,015,dim9,Tree depth,6.750000,8.247312,-1.497312,0.259321,-5.773967,77.817603
le_chat_free,news,015,dim10,LIX readability,41.354094,42.172314,-0.818220,1.367841,-0.598184,98.021430
le_chat_free,news,015,dim11,Lexical diversity (MTLD),178.015677,91.040619,86.975058,6.738537,12.907113,51.141911
le_chat_free,unseen,005,dim1,Subject drop,0.020747,0.000000,0.020747,0.003683,5.633531,0.000000
le_chat_free,unseen,005,dim2,Subordination,0.383721,0.256917,0.126804,0.007727,16.410946,66.954126
le_chat_free,unseen,005,dim3,NP length,2.053435,1.546099,0.507336,0.049767,10.194276,75.293311
le_chat_free,unseen,005,dim4,Past tense,0.831663,0.965686,-0.134023,0.025168,-5.325066,83.884952
le_chat_free,unseen,005,dim5,3rd person,68.554396,127.334465,-58.780069,3.168931,-18.548862,14.257769
le_chat_free,unseen,005,dim6,Word length,4.585270,4.310797,0.274473,0.025802,10.637578,94.014027
le_chat_free,unseen,005,dim7,Complementizers,0.574257,0.500000,0.074257,0.020397,3.640535,87.068966
le_chat_free,unseen,005,dim8,BÍN coverage,0.972837,0.957619,0.015218,0.013884,1.096047,98.435709
le_chat_free,unseen,005,dim9,Tree depth,7.078947,5.350000,1.728947,0.167856,10.300209,75.576208
le_chat_free,unseen,005,dim10,LIX readability,30.574770,19.495467,11.079303,0.668348,16.577144,63.763251
le_chat_free,unseen,005,dim11,Lexical diversity (MTLD),121.313947,36.261975,85.051973,3.339936,25.465149,29.891019
le_chat_free,unseen,006,dim1,Subject drop,0.031532,0.000000,0.031532,0.003683,8.561952,0.000000
le_chat_free,unseen,006,dim2,Subordination,0.454290,0.402256,0.052034,0.007727,6.734244,88.546056
le_chat_free,unseen,006,dim3,NP length,2.697091,3.269481,-0.572389,0.049767,-11.501443,78.777535
le_chat_free,unseen,006,dim4,Past tense,0.628571,0.550459,0.078113,0.025168,3.103613,87.572977
le_chat_free,unseen,006,dim5,3rd person,27.210884,24.826790,2.384095,3.168931,0.752334,91.238453
le_chat_free,unseen,006,dim6,Word length,4.611876,3.952903,0.658973,0.025802,25.539400,85.711389
le_chat_free,unseen,006,dim7,Complementizers,0.759398,0.800000,-0.040602,0.020397,-1.990524,94.653465
le_chat_free,unseen,006,dim8,BÍN coverage,0.947844,0.983226,-0.035382,0.013884,-2.548321,96.267107
le_chat_free,unseen,006,dim9,Tree depth,8.189723,7.805825,0.383898,0.167856,2.287074,95.312441
le_chat_free,unseen,006,dim10,LIX readability,36.966731,24.661447,12.305284,0.668348,18.411489,66.712545
le_chat_free,unseen,006,dim11,Lexical diversity (MTLD),130.373517,41.529598,88.843919,3.339936,26.600484,31.854321
le_chat_free,unseen,007,dim1,Subject drop,0.019231,0.019512,-0.000281,0.003683,-0.076417,98.536585
le_chat_free,unseen,007,dim2,Subordination,0.420290,0.419672,0.000618,0.007727,0.079946,99.853024
le_chat_free,unseen,007,dim3,NP length,1.995215,2.640404,-0.645189,0.049767,-12.964257,67.663203
le_chat_free,unseen,007,dim4,Past tense,0.513043,0.585859,-0.072815,0.025168,-2.893126,85.807225
le_chat_free,unseen,007,dim5,3rd person,41.189931,30.367836,10.822096,3.168931,3.415062,73.726357
le_chat_free,unseen,007,dim6,Word length,4.410486,4.737015,-0.326529,0.025802,-12.655091,92.596522
le_chat_free,unseen,007,dim7,Complementizers,0.555556,0.710526,-0.154971,0.020397,-7.597576,72.105263
le_chat_free,unseen,007,dim8,BÍN coverage,0.991049,0.951351,0.039698,0.013884,2.859173,95.994345
le_chat_free,unseen,007,dim9,Tree depth,7.000000,7.987179,-0.987179,0.167856,-5.881125,85.897436
le_chat_free,unseen,007,dim10,LIX readability,27.819773,38.384156,-10.564383,0.668348,-15.806708,62.025631
le_chat_free,unseen,007,dim11,Lexical diversity (MTLD),121.892055,134.034316,-12.142260,3.339936,-3.635477,90.038514
le_chat_free,unseen,008,dim1,Subject drop,0.028517,0.000000,0.028517,0.003683,7.743428,0.000000
le_chat_free,unseen,008,dim2,Subordination,0.416778,0.292517,0.124261,0.007727,16.081791,70.185390
le_chat_free,unseen,008,dim3,NP length,2.221381,2.162562,0.058819,0.049767,1.181899,97.352130
le_chat_free,unseen,008,dim4,Past tense,0.854472,0.985185,-0.130714,0.025168,-5.193579,84.702400
le_chat_free,unseen,008,dim5,3rd person,77.982112,73.198198,4.783914,3.168931,1.509630,93.865370
le_chat_free,unseen,008,dim6,Word length,4.631661,4.273316,0.358345,0.025802,13.888165,92.263135
le_chat_free,unseen,008,dim7,Complementizers,0.578059,0.833333,-0.255274,0.020397,-12.515043,55.839416
le_chat_free,unseen,008,dim8,BÍN coverage,0.965069,0.971503,-0.006434,0.013884,-0.463397,99.333312
le_chat_free,unseen,008,dim9,Tree depth,7.801075,6.507937,1.293139,0.167856,7.703878,83.423583
le_chat_free,unseen,008,dim10,LIX readability,32.681641,23.523398,9.158242,0.668348,13.702803,71.977409
le_chat_free,unseen,008,dim11,Lexical diversity (MTLD),124.319913,37.286154,87.033759,3.339936,26.058510,29.992101
le_chat_free,unseen,009,dim1,Subject drop,0.024096,0.014066,0.010030,0.003683,2.723478,58.375959
le_chat_free,unseen,009,dim2,Subordination,0.385942,0.225959,0.159984,0.007727,20.705042,58.547288
le_chat_free,unseen,009,dim3,NP length,1.938723,1.678322,0.260402,0.049767,5.232445,86.568392
le_chat_free,unseen,009,dim4,Past tense,0.791710,0.951394,-0.159684,0.025168,-6.344644,79.830488
le_chat_free,unseen,009,dim5,3rd person,69.501936,110.367093,-40.865157,3.168931,-12.895564,41.202851
le_chat_free,unseen,009,dim6,Word length,4.634781,4.240889,0.393891,0.025802,15.265797,91.501403
le_chat_free,unseen,009,dim7,Complementizers,0.557927,0.474104,0.083823,0.020397,4.109507,84.975943
le_chat_free,unseen,009,dim8,BÍN coverage,0.956505,0.979598,-0.023093,0.013884,-1.663229,97.585690
le_chat_free,unseen,009,dim9,Tree depth,6.844000,5.977301,0.866699,0.167856,5.163359,87.336373
le_chat_free,unseen,009,dim10,LIX readability,30.900754,23.175527,7.725227,0.668348,11.558687,74.999876
le_chat_free,unseen,009,dim11,Lexical diversity (MTLD),129.988277,38.937309,91.050968,3.339936,27.261290,29.954477
le_chat_free,unseen,013,dim1,Subject drop,0.010601,0.034286,-0.023685,0.003683,-6.431337,0.000000
le_chat_free,unseen,013,dim2,Subordination,0.319328,0.294737,0.024591,0.007727,3.182549,92.299169
le_chat_free,unseen,013,dim3,NP length,1.906161,1.537931,0.368230,0.049767,7.399121,80.682110
le_chat_free,unseen,013,dim4,Past tense,0.810169,0.526119,0.284050,0.025168,11.286019,64.939424
le_chat_free,unseen,013,dim5,3rd person,59.767442,74.447950,-14.680508,3.168931,-4.632637,75.437283
le_chat_free,unseen,013,dim6,Word length,4.786942,4.746646,0.040296,0.025802,1.561725,99.158211
le_chat_free,unseen,013,dim7,Complementizers,0.639175,0.763158,-0.123983,0.020397,-6.078357,80.602716
le_chat_free,unseen,013,dim8,BÍN coverage,0.966164,0.922652,0.043512,0.013884,3.133869,95.496417
le_chat_free,unseen,013,dim9,Tree depth,6.701923,4.883598,1.818325,0.167856,10.832677,72.868605
le_chat_free,unseen,013,dim10,LIX readability,31.895942,28.944055,2.951887,0.668348,4.416690,90.745260
le_chat_free,unseen,013,dim11,Lexical diversity (MTLD),135.524837,39.384965,96.139872,3.339936,28.784943,29.061068
le_chat_free,unseen,014,dim1,Subject drop,0.021277,0.012346,0.008931,0.003683,2.425067,58.024691
le_chat_free,unseen,014,dim2,Subordination,0.356522,0.350394,0.006128,0.007727,0.793090,98.281160
le_chat_free,unseen,014,dim3,NP length,1.710372,1.675768,0.034604,0.049767,0.695322,97.976820
le_chat_free,unseen,014,dim4,Past tense,0.782759,0.838542,-0.055783,0.025168,-2.216400,92.873532
le_chat_free,unseen,014,dim5,3rd person,80.249880,100.985222,-20.735342,3.168931,-6.543323,74.161529
le_chat_free,unseen,014,dim6,Word length,4.598769,4.143403,0.455365,0.025802,17.648310,90.098101
le_chat_free,unseen,014,dim7,Complementizers,0.500000,0.454545,0.045455,0.020397,2.228449,90.909091
le_chat_free,unseen,014,dim8,BÍN coverage,0.937325,0.967495,-0.030170,0.013884,-2.172937,96.781266
le_chat_free,unseen,014,dim9,Tree depth,6.357143,7.297619,-0.940476,0.167856,-5.602890,85.205993
le_chat_free,unseen,014,dim10,LIX readability,29.316803,22.504333,6.812470,0.668348,10.192997,76.762574
le_chat_free,unseen,014,dim11,Lexical diversity (MTLD),130.039526,47.039167,83.000359,3.339936,24.850882,36.172976
le_chat_free,unseen,015,dim1,Subject drop,0.011345,0.033058,-0.021713,0.003683,-5.895766,0.000000
le_chat_free,unseen,015,dim2,Subordination,0.346521,0.364780,-0.018259,0.007727,-2.363042,94.730847
le_chat_free,unseen,015,dim3,NP length,1.795435,1.862944,-0.067510,0.049767,-1.356520,96.239931
le_chat_free,unseen,015,dim4,Past tense,0.814755,0.811321,0.003435,0.025168,0.136468,99.578443
le_chat_free,unseen,015,dim5,3rd person,67.552844,94.578313,-27.025469,3.168931,-8.528260,59.993587
le_chat_free,unseen,015,dim6,Word length,4.590061,4.364276,0.225786,0.025802,8.750632,95.080988
le_chat_free,unseen,015,dim7,Complementizers,0.552239,0.573770,-0.021532,0.020397,-1.055610,96.101019
le_chat_free,unseen,015,dim8,BÍN coverage,0.976468,0.968354,0.008114,0.013884,0.584395,99.169046
le_chat_free,unseen,015,dim9,Tree depth,6.517857,6.929134,-0.411277,0.167856,-2.450182,93.690001
le_chat_free,unseen,015,dim10,LIX readability,28.994627,22.883283,6.111344,0.668348,9.143954,78.922493
le_chat_free,unseen,015,dim11,Lexical diversity (MTLD),126.937915,70.578739,56.359176,3.339936,16.874327,55.600991
le_chat_thinking,academic,001,dim1,Subject drop,0.069767,0.000000,0.069767,0.012185,5.725811,0.000000
le_chat_thinking,academic,001,dim2,Subordination,0.535211,0.695652,-0.160441,0.020988,-7.644252,70.022883
le_chat_thinking,academic,001,dim3,NP length,2.861472,2.438596,0.422875,0.156208,2.707128,85.221753
le_chat_thinking,academic,001,dim4,Past tense,0.316239,0.680556,-0.364316,0.044566,-8.174835,0.000000
le_chat_thinking,academic,001,dim5,3rd person,28.938907,36.544850,-7.605944,1.478331,-5.144954,73.717239
le_chat_thinking,academic,001,dim6,Word length,4.818966,4.662942,0.156023,0.070790,2.204041,96.762308
le_chat_thinking,academic,001,dim7,Complementizers,0.588235,0.444444,0.143791,0.030356,4.736823,75.555556
le_chat_thinking,academic,001,dim8,BÍN coverage,0.897510,0.964618,-0.067108,0.010664,-6.292841,92.522869
le_chat_thinking,academic,001,dim9,Tree depth,8.340426,11.333333,-2.992908,0.213457,-14.021128,64.115646
le_chat_thinking,academic,001,dim10,LIX readability,41.341291,48.827747,-7.486456,1.445323,-5.179780,81.891093
le_chat_thinking,academic,001,dim11,Lexical diversity (MTLD),175.330276,70.805350,104.524926,10.482520,9.971355,40.383984
le_chat_thinking,academic,002,dim1,Subject drop,0.027027,0.023810,0.003218,0.012185,0.264060,88.095238
le_chat_thinking,academic,002,dim2,Subordination,0.594286,0.619718,-0.025433,0.020988,-1.211743,95.720477
le_chat_thinking,academic,002,dim3,NP length,3.610837,3.843575,-0.232738,0.156208,-1.489923,93.554460
le_chat_thinking,academic,002,dim4,Past tense,0.071429,0.019231,0.052198,0.044566,1.171258,26.923077
le_chat_thinking,academic,002,dim5,3rd person,40.065413,37.392138,2.673275,1.478331,1.808306,93.327724
le_chat_thinking,academic,002,dim6,Word length,4.661001,5.616453,-0.955452,0.070790,-13.497065,79.501140
le_chat_thinking,academic,002,dim7,Complementizers,0.375000,0.500000,-0.125000,0.030356,-4.117807,66.666667
le_chat_thinking,academic,002,dim8,BÍN coverage,0.955619,0.961538,-0.005919,0.010664,-0.555036,99.380611
le_chat_thinking,academic,002,dim9,Tree depth,10.315789,9.431818,0.883971,0.213457,4.141215,91.430891
le_chat_thinking,academic,002,dim10,LIX readability,47.267161,54.178710,-6.911550,1.445323,-4.782010,85.377692
le_chat_thinking,academic,002,dim11,Lexical diversity (MTLD),106.179338,73.933649,32.245688,10.482520,3.076139,69.630920
le_chat_thinking,academic,003,dim1,Subject drop,0.016949,0.066667,-0.049718,0.012185,-4.080314,0.000000
le_chat_thinking,academic,003,dim2,Subordination,0.277108,0.449612,-0.172504,0.020988,-8.219000,37.748568
le_chat_thinking,academic,003,dim3,NP length,3.027778,3.127413,-0.099635,0.156208,-0.637837,96.709291
le_chat_thinking,academic,003,dim4,Past tense,0.628319,0.443299,0.185020,0.044566,4.151626,70.553216
le_chat_thinking,academic,003,dim5,3rd person,13.389121,9.216590,4.172531,1.478331,2.822461,68.836406
le_chat_thinking,academic,003,dim6,Word length,5.731214,6.098425,-0.367211,0.070790,-5.187361,93.592783
le_chat_thinking,academic,003,dim7,Complementizers,0.696970,0.555556,0.141414,0.030356,4.658529,79.710145
le_chat_thinking,academic,003,dim8,BÍN coverage,0.955684,0.905512,0.050172,0.010664,4.704721,94.750148
le_chat_thinking,academic,003,dim9,Tree depth,8.000000,6.921053,1.078947,0.213457,5.054636,86.513158
le_chat_thinking,academic,003,dim10,LIX readability,52.854544,49.072882,3.781662,1.445323,2.616482,92.845153
le_chat_thinking,academic,003,dim11,Lexical diversity (MTLD),140.944837,92.984359,47.960479,10.482520,4.575282,65.972164
le_chat_thinking,academic,004,dim1,Subject drop,0.022727,0.222222,-0.199495,0.012185,-16.372543,0.000000
le_chat_thinking,academic,004,dim2,Subordination,0.412587,0.419512,-0.006925,0.020988,-0.329933,98.321621
le_chat_thinking,academic,004,dim3,NP length,3.059574,2.100539,0.959036,0.156208,6.139476,68.654600
le_chat_thinking,academic,004,dim4,Past tense,0.410256,0.070270,0.339986,0.044566,7.628896,17.128378
le_chat_thinking,academic,004,dim5,3rd person,23.966942,11.116258,12.850685,1.478331,8.692699,46.381626
le_chat_thinking,academic,004,dim6,Word length,5.389749,5.581355,-0.191606,0.070790,-2.706702,96.444984
le_chat_thinking,academic,004,dim7,Complementizers,0.657143,0.826087,-0.168944,0.030356,-5.565433,74.291115
le_chat_thinking,academic,004,dim8,BÍN coverage,0.916828,0.968732,-0.051904,0.010664,-4.867134,94.338742
le_chat_thinking,academic,004,dim9,Tree depth,8.019608,5.330317,2.689291,0.213457,12.598750,66.466052
le_chat_thinking,academic,004,dim10,LIX readability,48.297099,38.509074,9.788024,1.445323,6.772205,79.733722
le_chat_thinking,academic,004,dim11,Lexical diversity (MTLD),188.282865,120.009090,68.273774,10.482520,6.513107,63.738721
le_chat_thinking,academic,005,dim1,Subject drop,0.075472,0.013699,0.061773,0.012185,5.069713,18.150685
le_chat_thinking,academic,005,dim2,Subordination,0.447761,0.456954,-0.009192,0.020988,-0.437977,97.947020
le_chat_thinking,academic,005,dim3,NP length,3.719048,3.963964,-0.244916,0.156208,-1.567885,93.414541
le_chat_thinking,academic,005,dim4,Past tense,0.057692,0.426009,-0.368317,0.044566,-8.264600,0.000000
le_chat_thinking,academic,005,dim5,3rd person,10.109520,16.260163,-6.150643,1.478331,-4.160532,39.159892
le_chat_thinking,academic,005,dim6,Word length,5.747447,4.774595,0.972852,0.070790,13.742863,83.073318
le_chat_thinking,academic,005,dim7,Complementizers,0.687500,0.833333,-0.145833,0.030356,-4.804108,78.787879
le_chat_thinking,academic,005,dim8,BÍN coverage,0.991643,0.974595,0.017048,0.010664,1.598622,98.280833
le_chat_thinking,academic,005,dim9,Tree depth,8.464286,10.698795,-2.234509,0.213457,-10.468196,73.600732
le_chat_thinking,academic,005,dim10,LIX readability,52.565476,40.669773,11.895703,1.445323,8.230480,77.369742
le_chat_thinking,academic,005,dim11,Lexical diversity (MTLD),179.741136,89.970016,89.771120,10.482520,8.563888,50.055329
le_chat_thinking,academic,006,dim1,Subject drop,0.125000,0.065934,0.059066,0.012185,4.847539,52.747253
le_chat_thinking,academic,006,dim2,Subordination,0.515528,0.573477,-0.057949,0.020988,-2.760985,88.759338
le_chat_thinking,academic,006,dim3,NP length,3.022026,2.713568,0.308459,0.156208,1.974664,89.792988
le_chat_thinking,academic,006,dim4,Past tense,0.223140,0.241071,-0.017931,0.044566,-0.402349,91.964286
le_chat_thinking,academic,006,dim5,3rd person,19.936204,26.234568,-6.298364,1.478331,-4.260456,68.407407
le_chat_thinking,academic,006,dim6,Word length,5.048358,5.114124,-0.065767,0.070790,-0.929043,98.697267
le_chat_thinking,academic,006,dim7,Complementizers,0.476190,0.533333,-0.057143,0.030356,-1.882426,88.000000
le_chat_thinking,academic,006,dim8,BÍN coverage,0.958029,0.988136,-0.030107,0.010664,-2.823189,96.857402
le_chat_thinking,academic,006,dim9,Tree depth,8.500000,9.230769,-0.730769,0.213457,-3.423496,91.402715
le_chat_thinking,academic,006,dim10,LIX readability,43.133180,41.894498,1.238682,1.445323,0.857028,97.128239
le_chat_thinking,academic,006,dim11,Lexical diversity (MTLD),173.926719,99.380902,74.545817,10.482520,7.111441,57.139526
le_chat_thinking,academic,007,dim1,Subject drop,0.093023,0.042553,0.050470,0.012185,4.142076,45.744681
le_chat_thinking,academic,007,dim2,Subordination,0.455882,0.448000,0.007882,0.020988,0.375557,98.270968
le_chat_thinking,academic,007,dim3,NP length,3.665025,3.118812,0.546213,0.156208,3.496699,85.096615
le_chat_thinking,academic,007,dim4,Past tense,0.140351,0.000000,0.140351,0.044566,3.149312,0.000000
le_chat_thinking,academic,007,dim5,3rd person,23.430962,15.194682,8.236280,1.478331,5.571338,64.848732
le_chat_thinking,academic,007,dim6,Word length,5.750919,5.715026,0.035893,0.070790,0.507041,99.375870
le_chat_thinking,academic,007,dim7,Complementizers,0.560000,0.483871,0.076129,0.030356,2.507877,86.405530
le_chat_thinking,academic,007,dim8,BÍN coverage,0.984375,0.993782,-0.009407,0.010664,-0.882112,99.044368
le_chat_thinking,academic,007,dim9,Tree depth,9.369565,8.258621,1.110945,0.213457,5.204536,88.143051
le_chat_thinking,academic,007,dim10,LIX readability,54.930430,50.005807,4.924623,1.445323,3.407282,91.034799
le_chat_thinking,academic,007,dim11,Lexical diversity (MTLD),137.754361,96.853847,40.900514,10.482520,3.901783,70.309097
le_chat_thinking,academic,008,dim1,Subject drop,0.057692,0.059701,-0.002009,0.012185,-0.164894,96.517413
le_chat_thinking,academic,008,dim2,Subordination,0.454545,0.511765,-0.057219,0.020988,-2.726227,87.411765
le_chat_thinking,academic,008,dim3,NP length,2.834746,3.770213,-0.935467,0.156208,-5.988595,66.999968
le_chat_thinking,academic,008,dim4,Past tense,0.060606,0.091503,-0.030897,0.044566,-0.693298,49.019608
le_chat_thinking,academic,008,dim5,3rd person,21.367521,19.754768,1.612753,1.478331,1.090928,92.452316
le_chat_thinking,academic,008,dim6,Word length,5.699627,5.625000,0.074627,0.070790,1.054206,98.690671
le_chat_thinking,academic,008,dim7,Complementizers,0.627907,0.475410,0.152497,0.030356,5.023630,75.713418
le_chat_thinking,academic,008,dim8,BÍN coverage,0.991604,0.985938,0.005666,0.010664,0.531311,99.428603
le_chat_thinking,academic,008,dim9,Tree depth,8.301887,7.944444,0.357442,0.213457,1.674540,95.694444
le_chat_thinking,academic,008,dim10,LIX readability,49.901357,47.503720,2.397637,1.445323,1.658893,95.195248
le_chat_thinking,academic,008,dim11,Lexical diversity (MTLD),170.604091,119.226731,51.377360,10.482520,4.901242,69.885036
le_chat_thinking,academic,009,dim1,Subject drop,0.098039,0.000000,0.098039,0.012185,8.046075,0.000000
le_chat_thinking,academic,009,dim2,Subordination,0.364238,0.440000,-0.075762,0.020988,-3.609682,79.200000
le_chat_thinking,academic,009,dim3,NP length,3.806763,2.768116,1.038647,0.156208,6.649126,72.715736
le_chat_thinking,academic,009,dim4,Past tense,0.552000,0.682927,-0.130927,0.044566,-2.937847,76.281372
le_chat_thinking,academic,009,dim5,3rd person,37.593985,8.241758,29.352227,1.478331,19.854979,21.923077
le_chat_thinking,academic,009,dim6,Word length,5.647004,5.227414,0.419589,0.070790,5.927274,92.569698
le_chat_thinking,academic,009,dim7,Complementizers,0.400000,0.750000,-0.350000,0.030356,-11.529858,12.500000
le_chat_thinking,academic,009,dim8,BÍN coverage,0.970037,0.965732,0.004305,0.010664,0.403688,99.556202
le_chat_thinking,academic,009,dim9,Tree depth,8.754717,8.500000,0.254717,0.213457,1.193294,97.090517
le_chat_thinking,academic,009,dim10,LIX readability,48.444399,44.427524,4.016875,1.445323,2.779223,91.708278
le_chat_thinking,academic,009,dim11,Lexical diversity (MTLD),215.621657,82.783490,132.838167,10.482520,12.672351,38.392938
le_chat_thinking,academic,010,dim1,Subject drop,0.066667,0.020833,0.045833,0.012185,3.761540,31.250000
le_chat_thinking,academic,010,dim2,Subordination,0.398601,0.473282,-0.074681,0.020988,-3.558199,81.264229
le_chat_thinking,academic,010,dim3,NP length,3.726027,4.345912,-0.619885,0.156208,-3.968325,83.363393
le_chat_thinking,academic,010,dim4,Past tense,0.690265,0.401961,0.288305,0.044566,6.469224,58.232780
le_chat_thinking,academic,010,dim5,3rd person,17.670683,25.837321,-8.166638,1.478331,-5.524229,53.784254
le_chat_thinking,academic,010,dim6,Word length,5.703140,5.644139,0.059000,0.070790,0.833462,98.965474
le_chat_thinking,academic,010,dim7,Complementizers,0.678571,0.380952,0.297619,0.030356,9.804301,56.140351
le_chat_thinking,academic,010,dim8,BÍN coverage,0.969553,0.986272,-0.016719,0.010664,-1.567771,98.275597
le_chat_thinking,academic,010,dim9,Tree depth,7.885246,10.166667,-2.281421,0.213457,-10.687965,71.067221
le_chat_thinking,academic,010,dim10,LIX readability,48.461798,51.724943,-3.263145,1.445323,-2.257727,93.266562
le_chat_thinking,academic,010,dim11,Lexical diversity (MTLD),125.090323,124.200770,0.889553,10.482520,0.084861,99.288872
le_chat_thinking,academic,011,dim1,Subject drop,0.020000,0.057143,-0.037143,0.012185,-3.048313,0.000000
le_chat_thinking,academic,011,dim2,Subordination,0.419580,0.507853,-0.088273,0.020988,-4.205791,78.961606
le_chat_thinking,academic,011,dim3,NP length,3.201717,3.350554,-0.148837,0.156208,-0.952811,95.351345
le_chat_thinking,academic,011,dim4,Past tense,0.410256,0.483871,-0.073615,0.044566,-1.651826,82.056452
le_chat_thinking,academic,011,dim5,3rd person,17.647059,22.501655,-4.854596,1.478331,-3.283836,72.490624
le_chat_thinking,academic,011,dim6,Word length,5.707648,5.799703,-0.092056,0.070790,-1.300412,98.387153
le_chat_thinking,academic,011,dim7,Complementizers,0.666667,0.516667,0.150000,0.030356,4.941368,77.500000
le_chat_thinking,academic,011,dim8,BÍN coverage,0.975799,0.985163,-0.009364,0.010664,-0.878080,99.040376
le_chat_thinking,academic,011,dim9,Tree depth,8.380000,8.581081,-0.201081,0.213457,-0.942022,97.600464
le_chat_thinking,academic,011,dim10,LIX readability,52.404409,52.071969,0.332440,1.445323,0.230011,99.365625
le_chat_thinking,academic,011,dim11,Lexical diversity (MTLD),132.919528,97.595073,35.324454,10.482520,3.369844,73.424180
le_chat_thinking,academic,012,dim1,Subject drop,0.097561,0.000000,0.097561,0.012185,8.006825,0.000000
le_chat_thinking,academic,012,dim2,Subordination,0.500000,0.540000,-0.040000,0.020988,-1.905811,92.000000
le_chat_thinking,academic,012,dim3,NP length,4.484211,3.521951,0.962259,0.156208,6.160111,78.541166
le_chat_thinking,academic,012,dim4,Past tense,0.468085,0.623853,-0.155768,0.044566,-3.495256,66.722269
le_chat_thinking,academic,012,dim5,3rd person,7.930214,27.124774,-19.194560,1.478331,-12.983941,0.000000
le_chat_thinking,academic,012,dim6,Word length,5.727885,5.878023,-0.150139,0.070790,-2.120912,97.378814
le_chat_thinking,academic,012,dim7,Complementizers,0.761905,0.588235,0.173669,0.030356,5.721098,77.205882
le_chat_thinking,academic,012,dim8,BÍN coverage,0.822115,0.972660,-0.150545,0.010664,-14.116882,81.688085
le_chat_thinking,academic,012,dim9,Tree depth,7.576271,9.816327,-2.240055,0.213457,-10.494177,70.433274
le_chat_thinking,academic,012,dim10,LIX readability,50.673077,55.039510,-4.366434,1.445323,-3.021078,91.383129
le_chat_thinking,academic,012,dim11,Lexical diversity (MTLD),165.656924,78.041972,87.614952,10.482520,8.358196,47.110601
le_chat_thinking,academic,013,dim1,Subject drop,0.042553,0.000000,0.042553,0.012185,3.492339,0.000000
le_chat_thinking,academic,013,dim2,Subordination,0.319018,0.424658,-0.105639,0.020988,-5.033206,66.886196
le_chat_thinking,academic,013,dim3,NP length,2.988327,4.009524,-1.021197,0.156208,-6.537414,65.827133
le_chat_thinking,academic,013,dim4,Past tense,0.537736,0.537037,0.000699,0.044566,0.015681,99.870045
le_chat_thinking,academic,013,dim5,3rd person,10.172144,16.920474,-6.748330,1.478331,-4.564831,33.658727
le_chat_thinking,academic,013,dim6,Word length,5.750000,6.390144,-0.640144,0.070790,-9.042905,88.867065
le_chat_thinking,academic,013,dim7,Complementizers,0.666667,0.473684,0.192982,0.030356,6.357315,71.052632
le_chat_thinking,academic,013,dim8,BÍN coverage,0.909091,0.977413,-0.068322,0.010664,-6.406680,92.484581
le_chat_thinking,academic,013,dim9,Tree depth,8.000000,9.538462,-1.538462,0.213457,-7.207361,80.769231
le_chat_thinking,academic,013,dim10,LIX readability,51.781172,58.771837,-6.990665,1.445323,-4.836748,86.499602
le_chat_thinking,academic,013,dim11,Lexical diversity (MTLD),190.780671,127.524077,63.256594,10.482520,6.034484,66.843290
le_chat_thinking,academic,014,dim1,Subject drop,0.042857,0.069767,-0.026910,0.012185,-2.208527,37.209302
le_chat_thinking,academic,014,dim2,Subordination,0.205674,0.432432,-0.226759,0.020988,-10.803981,0.000000
le_chat_thinking,academic,014,dim3,NP length,3.174274,4.013761,-0.839488,0.156208,-5.374162,73.553397
le_chat_thinking,academic,014,dim4,Past tense,0.500000,0.260417,0.239583,0.044566,5.375973,52.083333
le_chat_thinking,academic,014,dim5,3rd person,11.456628,7.131537,4.325091,1.478331,2.925659,62.248132
le_chat_thinking,academic,014,dim6,Word length,6.156190,5.771375,0.384815,0.070790,5.436038,93.749137
le_chat_thinking,academic,014,dim7,Complementizers,0.850000,0.653846,0.196154,0.030356,6.461789,76.923077
le_chat_thinking,academic,014,dim8,BÍN coverage,0.929524,0.888476,0.041048,0.010664,3.849147,95.583976
le_chat_thinking,academic,014,dim9,Tree depth,6.269663,7.421053,-1.151390,0.213457,-5.394013,81.635540
le_chat_thinking,academic,014,dim10,LIX readability,52.363095,48.428178,3.934918,1.445323,2.722518,92.485323
