model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
gpt_5,news,003,dim2,Subordination,0.402685,0.466960,-0.064276,0.016988,-3.783523,84.038179
gpt_5,news,003,dim3,NP length,2.653543,2.850174,-0.196631,0.134172,-1.465516,92.589874
gpt_5,news,003,dim4,Past tense,0.112069,0.089385,0.022683,0.041950,0.540732,79.759347
gpt_5,news,003,dim5,3rd person,34.511785,41.496599,-6.984814,1.719430,-4.062286,79.761075
gpt_5,news,003,dim6,Word length,5.193934,4.986260,0.207674,0.062916,3.300800,96.001599
gpt_5,news,003,dim7,Complementizers,0.354839,0.750000,-0.395161,0.045550,-8.675293,0.000000
gpt_5,news,003,dim9,Tree depth,8.351852,8.240964,0.110888,0.259321,0.427609,98.672294
gpt_5,news,003,dim10,LIX readability,44.727443,39.370919,5.356524,1.367841,3.916044,88.024077
gpt_5,news,003,dim11,Lexical diversity (MTLD),120.676705,155.778613,-35.101908,6.738537,-5.209129,70.912441
gpt_5,news,004,dim1,Subject drop,0.023810,0.058824,-0.035014,0.014436,-2.425410,0.000000
gpt_5,news,004,dim2,Subordination,0.548387,0.638743,-0.090356,0.016988,-5.318726,83.523252
gpt_5,news,004,dim3,NP length,4.005025,4.361905,-0.356880,0.134172,-2.659871,91.089204
gpt_5,news,004,dim4,Past tense,0.390909,0.062112,0.328797,0.041950,7.837907,15.889065
gpt_5,news,004,dim5,3rd person,30.176027,23.157895,7.018132,1.719430,4.081663,76.742690
gpt_5,news,004,dim6,Word length,5.428041,5.028302,0.399739,0.062916,6.353499,92.635668
gpt_5,news,004,dim7,Complementizers,0.675676,0.830769,-0.155094,0.045550,-3.404893,77.046154
gpt_5,news,004,dim9,Tree depth,9.478261,8.718310,0.759951,0.259321,2.930540,91.982168
gpt_5,news,004,dim10,LIX readability,51.784606,42.581890,9.202716,1.367841,6.727915,82.228859
gpt_5,news,004,dim11,Lexical diversity (MTLD),127.737636,109.093137,18.644500,6.738537,2.766847,85.404067
gpt_5,news,005,dim1,Subject drop,0.142857,0.052632,0.090226,0.014436,6.249898,36.842105
gpt_5,news,005,dim2,Subordination,0.518987,0.541436,-0.022449,0.016988,-1.321443,95.674437
gpt_5,news,005,dim3,NP length,2.441281,3.774648,-1.333367,0.134172,-9.937759,45.382499
gpt_5,news,005,dim4,Past tense,0.126050,0.048276,0.077775,0.041950,1.853999,38.298851
gpt_5,news,005,dim5,3rd person,21.686747,35.311796,-13.625049,1.719430,-7.924168,37.173387
gpt_5,news,005,dim6,Word length,5.008612,4.861436,0.147177,0.062916,2.339244,97.061527
gpt_5,news,005,dim7,Complementizers,0.733333,0.703704,0.029630,0.045550,0.650483,95.959596
gpt_5,news,005,dim9,Tree depth,5.900000,9.213115,-3.313115,0.259321,-12.776107,43.845513
gpt_5,news,005,dim10,LIX readability,32.979845,42.761214,-9.781369,1.367841,-7.150957,70.341374
gpt_5,news,005,dim11,Lexical diversity (MTLD),105.237538,137.617406,-32.379868,6.738537,-4.805178,69.231637
gpt_5,news,006,dim1,Subject drop,0.034483,0.066667,-0.032184,0.014436,-2.229370,6.666667
gpt_5,news,006,dim2,Subordination,0.428571,0.515625,-0.087054,0.016988,-5.124311,79.687500
gpt_5,news,006,dim3,NP length,2.832669,3.418605,-0.585935,0.134172,-4.367053,79.315082
gpt_5,news,006,dim4,Past tense,0.245902,0.727273,-0.481371,0.041950,-11.474978,0.000000
gpt_5,news,006,dim5,3rd person,34.081463,32.460733,1.620730,1.719430,0.942597,95.244541
gpt_5,news,006,dim6,Word length,5.462031,5.181401,0.280630,0.062916,4.460373,94.862160
gpt_5,news,006,dim7,Complementizers,0.311111,0.523810,-0.212698,0.045550,-4.669539,31.632653
gpt_5,news,006,dim9,Tree depth,8.169492,9.311111,-1.141620,0.259321,-4.402339,86.025818
gpt_5,news,006,dim10,LIX readability,48.317307,43.695395,4.621912,1.367841,3.378985,90.434251
gpt_5,news,006,dim11,Lexical diversity (MTLD),144.852209,228.161618,-83.309409,6.738537,-12.363130,42.486615
gpt_5,news,007,dim1,Subject drop,0.032787,0.052632,-0.019845,0.014436,-1.374636,39.473684
gpt_5,news,007,dim2,Subordination,0.465116,0.567073,-0.101957,0.016988,-6.001579,78.079268
gpt_5,news,007,dim3,NP length,2.817814,3.378995,-0.561182,0.134172,-4.182561,80.084501
gpt_5,news,007,dim4,Past tense,0.121429,0.051852,0.069577,0.041950,1.658578,42.701525
gpt_5,news,007,dim5,3rd person,34.338358,25.404157,8.934201,1.719430,5.196026,73.981862
gpt_5,news,007,dim6,Word length,5.134384,5.015241,0.119142,0.062916,1.893663,97.679520
gpt_5,news,007,dim7,Complementizers,0.489362,0.581818,-0.092456,0.045550,-2.029771,81.106719
gpt_5,news,007,dim9,Tree depth,8.322581,8.912281,-0.589700,0.259321,-2.274014,92.914457
gpt_5,news,007,dim10,LIX readability,41.683718,45.086878,-3.403161,1.367841,-2.487981,91.835755
gpt_5,news,007,dim11,Lexical diversity (MTLD),110.346648,136.110662,-25.764015,6.738537,-3.823384,76.651747
gpt_5,news,008,dim1,Subject drop,0.103448,0.035714,0.067734,0.014436,4.691913,34.523810
gpt_5,news,008,dim2,Subordination,0.284672,0.502762,-0.218091,0.016988,-12.837678,23.388582
gpt_5,news,008,dim3,NP length,2.919679,2.980545,-0.060866,0.134172,-0.453643,97.915317
gpt_5,news,008,dim4,Past tense,0.212389,0.545455,-0.333065,0.041950,-7.939645,0.000000
gpt_5,news,008,dim5,3rd person,22.076860,15.195369,6.881491,1.719430,4.002194,68.829394
gpt_5,news,008,dim6,Word length,5.273576,5.207443,0.066134,0.062916,1.051134,98.745946
gpt_5,news,008,dim7,Complementizers,0.666667,0.520000,0.146667,0.045550,3.219891,78.000000
gpt_5,news,008,dim9,Tree depth,7.741935,9.446429,-1.704493,0.259321,-6.572904,77.983631
gpt_5,news,008,dim10,LIX readability,45.478058,48.840191,-3.362133,1.367841,-2.457986,92.607132
gpt_5,news,008,dim11,Lexical diversity (MTLD),133.488218,160.041963,-26.553745,6.738537,-3.940580,80.107799
gpt_5,news,009,dim1,Subject drop,0.040541,0.101695,-0.061154,0.014436,-4.236145,0.000000
gpt_5,news,009,dim2,Subordination,0.438596,0.503067,-0.064471,0.016988,-3.795013,85.300613
gpt_5,news,009,dim3,NP length,2.485401,2.714844,-0.229442,0.134172,-1.710064,90.768401
gpt_5,news,009,dim4,Past tense,0.151316,0.046154,0.105162,0.041950,2.506862,30.501672
gpt_5,news,009,dim5,3rd person,21.523179,16.910069,4.613110,1.719430,2.682930,78.566783
gpt_5,news,009,dim6,Word length,5.265696,5.322527,-0.056831,0.062916,-0.903278,98.920733
gpt_5,news,009,dim7,Complementizers,0.392157,0.500000,-0.107843,0.045550,-2.367567,72.500000
gpt_5,news,009,dim9,Tree depth,7.697368,8.949153,-1.251784,0.259321,-4.827158,83.737505
gpt_5,news,009,dim10,LIX readability,41.117944,48.569382,-7.451438,1.367841,-5.447592,81.877893
gpt_5,news,009,dim11,Lexical diversity (MTLD),128.888295,148.962542,-20.074247,6.738537,-2.979021,84.425082
gpt_5,news,010,dim1,Subject drop,0.029851,0.031746,-0.001895,0.014436,-0.131286,93.650794
gpt_5,news,010,dim2,Subordination,0.297872,0.440415,-0.142542,0.016988,-8.390586,52.146558
gpt_5,news,010,dim3,NP length,2.482890,2.532000,-0.049110,0.134172,-0.366025,98.022052
gpt_5,news,010,dim4,Past tense,0.464052,0.018750,0.445302,0.041950,10.615166,4.040493
gpt_5,news,010,dim5,3rd person,37.581699,34.081463,3.500236,1.719430,2.035696,90.686328
gpt_5,news,010,dim6,Word length,4.756633,4.853589,-0.096955,0.062916,-1.541021,97.961680
gpt_5,news,010,dim7,Complementizers,0.700000,0.864865,-0.164865,0.045550,-3.619411,76.447876
gpt_5,news,010,dim9,Tree depth,7.428571,8.061538,-0.632967,0.259321,-2.440862,91.479290
gpt_5,news,010,dim10,LIX readability,33.323092,36.153717,-2.830625,1.367841,-2.069411,91.505516
gpt_5,news,010,dim11,Lexical diversity (MTLD),129.034722,164.703507,-35.668785,6.738537,-5.293254,72.357220
gpt_5,news,011,dim1,Subject drop,0.052632,0.044444,0.008187,0.014436,0.567120,84.444444
gpt_5,news,011,dim2,Subordination,0.500000,0.576389,-0.076389,0.016988,-4.496547,84.722222
gpt_5,news,011,dim3,NP length,2.884774,3.057592,-0.172818,0.134172,-1.288035,94.009306
gpt_5,news,011,dim4,Past tense,0.186667,0.097345,0.089322,0.041950,2.129257,52.149178
gpt_5,news,011,dim5,3rd person,38.118410,32.105760,6.012650,1.719430,3.496887,84.226388
gpt_5,news,011,dim6,Word length,4.968635,4.930714,0.037921,0.062916,0.602723,99.236790
gpt_5,news,011,dim7,Complementizers,0.516667,0.581395,-0.064729,0.045550,-1.421041,87.471868
gpt_5,news,011,dim9,Tree depth,8.322034,9.695652,-1.373618,0.259321,-5.296977,83.494200
gpt_5,news,011,dim10,LIX readability,37.711379,44.186165,-6.474786,1.367841,-4.733582,82.830684
gpt_5,news,011,dim11,Lexical diversity (MTLD),108.620366,150.955989,-42.335624,6.738537,-6.282613,61.024230
gpt_5,news,012,dim1,Subject drop,0.015625,0.067568,-0.051943,0.014436,-3.598046,0.000000
gpt_5,news,012,dim2,Subordination,0.383562,0.526570,-0.143008,0.016988,-8.418030,62.715666
gpt_5,news,012,dim3,NP length,2.361217,2.988550,-0.627333,0.134172,-4.675595,73.431796
gpt_5,news,012,dim4,Past tense,0.540984,0.093567,0.447416,0.041950,10.665561,17.295765
gpt_5,news,012,dim5,3rd person,27.942422,34.722222,-6.779801,1.719430,-3.943052,75.736532
gpt_5,news,012,dim6,Word length,5.034355,4.931380,0.102975,0.062916,1.636690,97.954562
gpt_5,news,012,dim7,Complementizers,0.550000,0.679245,-0.129245,0.045550,-2.837426,76.500858
gpt_5,news,012,dim9,Tree depth,7.421875,8.293333,-0.871458,0.259321,-3.360537,88.258246
gpt_5,news,012,dim10,LIX readability,38.602304,41.040442,-2.438138,1.367841,-1.782472,93.683958
gpt_5,news,012,dim11,Lexical diversity (MTLD),183.599691,118.616861,64.982830,6.738537,9.643463,64.606242
gpt_5,news,013,dim1,Subject drop,0.000000,0.000000,0.000000,0.014436,0.000000,100.000000
gpt_5,news,013,dim2,Subordination,0.487952,0.521212,-0.033260,0.016988,-1.957831,93.183689
gpt_5,news,013,dim3,NP length,3.079167,2.597285,0.481882,0.134172,3.591527,84.350259
gpt_5,news,013,dim4,Past tense,0.319149,0.159420,0.159729,0.041950,3.807629,49.951691
gpt_5,news,013,dim5,3rd person,33.744856,16.100179,17.644677,1.719430,10.261936,47.711506
gpt_5,news,013,dim6,Word length,5.380909,5.206395,0.174514,0.062916,2.773742,96.756798
gpt_5,news,013,dim7,Complementizers,0.395833,0.517241,-0.121408,0.045550,-2.665368,69.328494
gpt_5,news,013,dim9,Tree depth,8.709091,9.826087,-1.116996,0.259321,-4.307385,87.174367
gpt_5,news,013,dim10,LIX readability,45.692790,49.082069,-3.389279,1.367841,-2.477832,92.582463
gpt_5,news,013,dim11,Lexical diversity (MTLD),161.599701,179.227747,-17.628046,6.738537,-2.616005,89.091535
gpt_5,news,014,dim1,Subject drop,0.049180,0.000000,0.049180,0.014436,3.406707,0.000000
gpt_5,news,014,dim2,Subordination,0.335484,0.402985,-0.067501,0.016988,-3.973383,79.879449
gpt_5,news,014,dim3,NP length,2.370629,2.217617,0.153013,0.134172,1.140425,93.545478
gpt_5,news,014,dim4,Past tense,0.296875,0.028037,0.268838,0.041950,6.408581,9.444171
gpt_5,news,014,dim5,3rd person,14.249790,22.580645,-8.330855,1.719430,-4.845127,41.537002
gpt_5,news,014,dim6,Word length,5.465485,5.173302,0.292183,0.062916,4.643991,94.654034
gpt_5,news,014,dim7,Complementizers,0.357143,0.264706,0.092437,0.045550,2.029343,74.117647
gpt_5,news,014,dim9,Tree depth,7.500000,9.000000,-1.500000,0.259321,-5.784333,80.000000
gpt_5,news,014,dim10,LIX readability,46.746156,45.653624,1.092531,1.367841,0.798727,97.662842
gpt_5,news,014,dim11,Lexical diversity (MTLD),131.775564,167.037885,-35.262321,6.738537,-5.232934,73.240622
gpt_5,news,015,dim1,Subject drop,0.088889,0.071429,0.017460,0.014436,1.209471,80.357143
gpt_5,news,015,dim2,Subordination,0.338843,0.463636,-0.124793,0.016988,-7.345824,63.170732
gpt_5,news,015,dim3,NP length,3.400000,3.508982,-0.108982,0.134172,-0.812258,96.794646
gpt_5,news,015,dim4,Past tense,0.198020,0.633333,-0.435314,0.041950,-10.377053,0.000000
gpt_5,news,015,dim5,3rd person,15.741508,16.519824,-0.778316,1.719430,-0.452659,95.055646
gpt_5,news,015,dim6,Word length,5.468391,5.392771,0.075620,0.062916,1.201909,98.617149
gpt_5,news,015,dim7,Complementizers,0.772727,0.875000,-0.102273,0.045550,-2.245275,86.764706
gpt_5,news,015,dim9,Tree depth,6.750000,8.534884,-1.784884,0.259321,-6.882908,73.557278
gpt_5,news,015,dim10,LIX readability,41.354094,49.904735,-8.550641,1.367841,-6.251197,79.323351
gpt_5,news,015,dim11,Lexical diversity (MTLD),178.015677,228.326129,-50.310453,6.738537,-7.466079,71.738190
le_chat_fast,academic,001,dim1,Subject drop,0.069767,0.055556,0.014212,0.012185,1.166369,79.629630
le_chat_fast,academic,001,dim2,Subordination,0.535211,0.565934,-0.030723,0.020988,-1.463796,94.259688
le_chat_fast,academic,001,dim3,NP length,2.861472,3.384956,-0.523484,0.156208,-3.351196,81.705782
le_chat_fast,academic,001,dim4,Past tense,0.316239,0.479730,-0.163490,0.044566,-3.668536,48.301680
le_chat_fast,academic,001,dim5,3rd person,28.938907,42.307692,-13.368786,1.478331,-9.043162,53.803419
le_chat_fast,academic,001,dim6,Word length,4.818966,4.777179,0.041787,0.070790,0.590295,99.132869
le_chat_fast,academic,001,dim7,Complementizers,0.588235,0.500000,0.088235,0.030356,2.906687,85.000000
le_chat_fast,academic,001,dim9,Tree depth,8.340426,9.107143,-0.766717,0.213457,-3.591906,90.807216
le_chat_fast,academic,001,dim10,LIX readability,41.341291,37.855157,3.486134,1.445323,2.412010,91.567428
le_chat_fast,academic,001,dim11,Lexical diversity (MTLD),175.330276,103.953444,71.376832,10.482520,6.809129,59.290070
le_chat_fast,academic,002,dim1,Subject drop,0.027027,0.052632,-0.025605,0.012185,-2.101365,5.263158
le_chat_fast,academic,002,dim2,Subordination,0.594286,0.537634,0.056651,0.020988,2.699167,90.467328
le_chat_fast,academic,002,dim3,NP length,3.610837,2.687943,0.922894,0.156208,5.908107,74.440993
le_chat_fast,academic,002,dim4,Past tense,0.071429,0.023529,0.047899,0.044566,1.074802,32.941176
le_chat_fast,academic,002,dim5,3rd person,40.065413,34.139403,5.926010,1.478331,4.008582,85.209162
le_chat_fast,academic,002,dim6,Word length,4.661001,5.224422,-0.563421,0.070790,-7.959098,87.912006
le_chat_fast,academic,002,dim7,Complementizers,0.375000,0.384615,-0.009615,0.030356,-0.316754,97.435897
le_chat_fast,academic,002,dim9,Tree depth,10.315789,6.583333,3.732456,0.213457,17.485753,63.818027
le_chat_fast,academic,002,dim10,LIX readability,47.267161,38.189335,9.077826,1.445323,6.280828,80.794645
le_chat_fast,academic,002,dim11,Lexical diversity (MTLD),106.179338,73.010596,33.168741,10.482520,3.164196,68.761586
le_chat_fast,academic,003,dim1,Subject drop,0.016949,0.050000,-0.033051,0.012185,-2.712482,0.000000
le_chat_fast,academic,003,dim2,Subordination,0.277108,0.137931,0.139177,0.020988,6.631147,49.775112
le_chat_fast,academic,003,dim3,NP length,3.027778,2.644737,0.383041,0.156208,2.452120,87.349107
le_chat_fast,academic,003,dim4,Past tense,0.628319,0.625000,0.003319,0.044566,0.074465,99.471831
le_chat_fast,academic,003,dim5,3rd person,13.389121,12.820513,0.568609,1.478331,0.384629,95.753205
le_chat_fast,academic,003,dim6,Word length,5.731214,6.288066,-0.556852,0.070790,-7.866295,90.283874
le_chat_fast,academic,003,dim7,Complementizers,0.696970,0.000000,0.696970,0.030356,22.959891,0.000000
le_chat_fast,academic,003,dim9,Tree depth,8.000000,4.967742,3.032258,0.213457,14.205476,62.096774
le_chat_fast,academic,003,dim10,LIX readability,52.854544,51.605967,1.248577,1.445323,0.863874,97.637712
le_chat_fast,academic,003,dim11,Lexical diversity (MTLD),140.944837,65.359658,75.585179,10.482520,7.210593,46.372509
le_chat_fast,academic,004,dim1,Subject drop,0.022727,0.017241,0.005486,0.012185,0.450227,75.862069
le_chat_fast,academic,004,dim2,Subordination,0.412587,0.429688,-0.017100,0.020988,-0.814739,95.855403
le_chat_fast,academic,004,dim3,NP length,3.059574,2.845133,0.214442,0.156208,1.372795,92.991126
le_chat_fast,academic,004,dim4,Past tense,0.410256,0.000000,0.410256,0.044566,9.205680,0.000000
le_chat_fast,academic,004,dim5,3rd person,23.966942,43.273754,-19.306811,1.478331,-13.059872,19.443994
le_chat_fast,academic,004,dim6,Word length,5.389749,5.284536,0.105212,0.070790,1.486270,98.047915
le_chat_fast,academic,004,dim7,Complementizers,0.657143,0.647059,0.010084,0.030356,0.332193,98.465473
le_chat_fast,academic,004,dim9,Tree depth,8.019608,8.413793,-0.394185,0.213457,-1.846673,95.084731
le_chat_fast,academic,004,dim10,LIX readability,48.297099,44.971561,3.325538,1.445323,2.300896,93.114414
le_chat_fast,academic,004,dim11,Lexical diversity (MTLD),188.282865,69.274652,119.008213,10.482520,11.353016,36.792860
le_chat_fast,academic,005,dim1,Subject drop,0.075472,0.054054,0.021418,0.012185,1.757745,71.621622
le_chat_fast,academic,005,dim2,Subordination,0.447761,0.649254,-0.201493,0.020988,-9.600169,55.000000
le_chat_fast,academic,005,dim3,NP length,3.719048,2.771812,0.947236,0.156208,6.063933,74.530158
le_chat_fast,academic,005,dim4,Past tense,0.057692,0.311927,-0.254234,0.044566,-5.704724,0.000000
le_chat_fast,academic,005,dim5,3rd person,10.109520,36.719706,-26.610186,1.478331,-18.000157,0.000000
le_chat_fast,academic,005,dim6,Word length,5.747447,4.213992,1.533455,0.070790,21.662144,73.319372
le_chat_fast,academic,005,dim7,Complementizers,0.687500,0.923077,-0.235577,0.030356,-7.760482,65.734266
le_chat_fast,academic,005,dim9,Tree depth,8.464286,11.108108,-2.643822,0.213457,-12.385738,68.764967
le_chat_fast,academic,005,dim10,LIX readability,52.565476,31.774033,20.791443,1.445323,14.385325,60.446581
le_chat_fast,academic,005,dim11,Lexical diversity (MTLD),179.741136,45.599543,134.141593,10.482520,12.796694,25.369564
le_chat_fast,academic,006,dim1,Subject drop,0.125000,0.272727,-0.147727,0.012185,-12.123972,0.000000
le_chat_fast,academic,006,dim2,Subordination,0.515528,0.750000,-0.234472,0.020988,-11.171487,54.518072
le_chat_fast,academic,006,dim3,NP length,3.022026,4.866667,-1.844640,0.156208,-11.808864,38.960155
le_chat_fast,academic,006,dim4,Past tense,0.223140,0.064516,0.158624,0.044566,3.559348,28.912784
le_chat_fast,academic,006,dim5,3rd person,19.936204,28.037383,-8.101179,1.478331,-5.479950,59.364486
le_chat_fast,academic,006,dim6,Word length,5.048358,5.484043,-0.435685,0.070790,-6.154644,91.369770
le_chat_fast,academic,006,dim7,Complementizers,0.476190,0.333333,0.142857,0.030356,4.706065,70.000000
le_chat_fast,academic,006,dim9,Tree depth,8.500000,7.923077,0.576923,0.213457,2.702760,93.212670
le_chat_fast,academic,006,dim10,LIX readability,43.133180,43.686654,-0.553474,1.445323,-0.382941,98.716825
le_chat_fast,academic,006,dim11,Lexical diversity (MTLD),173.926719,35.202597,138.724122,10.482520,13.233853,20.239902
le_chat_fast,academic,007,dim1,Subject drop,0.093023,0.025000,0.068023,0.012185,5.582666,26.875000
le_chat_fast,academic,007,dim2,Subordination,0.455882,0.323232,0.132650,0.020988,6.320148,70.902574
le_chat_fast,academic,007,dim3,NP length,3.665025,2.783951,0.881074,0.156208,5.640386,75.959943
le_chat_fast,academic,007,dim4,Past tense,0.140351,0.142857,-0.002506,0.044566,-0.056238,98.214286
le_chat_fast,academic,007,dim5,3rd person,23.430962,22.415940,1.015022,1.478331,0.686600,95.668031
le_chat_fast,academic,007,dim6,Word length,5.750919,5.848649,-0.097730,0.070790,-1.380563,98.300628
le_chat_fast,academic,007,dim7,Complementizers,0.560000,0.592593,-0.032593,0.030356,-1.073680,94.179894
le_chat_fast,academic,007,dim9,Tree depth,9.369565,8.500000,0.869565,0.213457,4.073726,90.719258
le_chat_fast,academic,007,dim10,LIX readability,54.930430,52.689189,2.241241,1.445323,1.550685,95.919856
le_chat_fast,academic,007,dim11,Lexical diversity (MTLD),137.754361,72.569019,65.185342,10.482520,6.218480,52.680016
le_chat_fast,academic,008,dim1,Subject drop,0.057692,0.000000,0.057692,0.012185,4.734805,0.000000
le_chat_fast,academic,008,dim2,Subordination,0.454545,0.516393,-0.061848,0.020988,-2.946765,86.393443
le_chat_fast,academic,008,dim3,NP length,2.834746,2.738372,0.096374,0.156208,0.616957,96.600271
le_chat_fast,academic,008,dim4,Past tense,0.060606,0.051282,0.009324,0.044566,0.209220,84.615385
le_chat_fast,academic,008,dim5,3rd person,21.367521,25.246981,-3.879460,1.478331,-2.624216,81.844127
le_chat_fast,academic,008,dim6,Word length,5.699627,5.014458,0.685169,0.070790,9.678948,87.978704
le_chat_fast,academic,008,dim7,Complementizers,0.627907,0.500000,0.127907,0.030356,4.213570,79.629630
le_chat_fast,academic,008,dim9,Tree depth,8.301887,9.190476,-0.888589,0.213457,-4.162850,89.296537
le_chat_fast,academic,008,dim10,LIX readability,49.901357,42.532989,7.368368,1.445323,5.098076,85.234133
le_chat_fast,academic,008,dim11,Lexical diversity (MTLD),170.604091,66.845207,103.758885,10.482520,9.898277,39.181479
le_chat_fast,academic,009,dim1,Subject drop,0.098039,0.000000,0.098039,0.012185,8.046075,0.000000
le_chat_fast,academic,009,dim2,Subordination,0.364238,0.715719,-0.351481,0.020988,-16.746395,3.502584
le_chat_fast,academic,009,dim3,NP length,3.806763,3.153727,0.653037,0.156208,4.180555,82.845359
le_chat_fast,academic,009,dim4,Past tense,0.552000,0.959259,-0.407259,0.044566,-9.138427,26.221149
le_chat_fast,academic,009,dim5,3rd person,37.593985,60.325955,-22.731970,1.478331,-15.376782,39.532960
le_chat_fast,academic,009,dim6,Word length,5.647004,4.637175,1.009829,0.070790,14.265209,82.117444
le_chat_fast,academic,009,dim7,Complementizers,0.400000,0.045198,0.354802,0.030356,11.688057,11.299435
le_chat_fast,academic,009,dim9,Tree depth,8.754717,11.813433,-3.058716,0.213457,-14.329425,65.062082
le_chat_fast,academic,009,dim10,LIX readability,48.444399,42.786098,5.658301,1.445323,3.914904,88.320009
le_chat_fast,academic,009,dim11,Lexical diversity (MTLD),215.621657,44.379060,171.242597,10.482520,16.336015,20.581912
le_chat_fast,academic,010,dim1,Subject drop,0.066667,0.020833,0.045833,0.012185,3.761540,31.250000
le_chat_fast,academic,010,dim2,Subordination,0.398601,0.632653,-0.234052,0.020988,-11.151458,41.281776
le_chat_fast,academic,010,dim3,NP length,3.726027,2.088968,1.637059,0.156208,10.479991,56.064214
le_chat_fast,academic,010,dim4,Past tense,0.690265,0.076471,0.613795,0.044566,13.772848,11.078431
le_chat_fast,academic,010,dim5,3rd person,17.670683,40.322581,-22.651898,1.478331,-15.322618,0.000000
le_chat_fast,academic,010,dim6,Word length,5.703140,4.994012,0.709128,0.070790,10.017400,87.566009
le_chat_fast,academic,010,dim7,Complementizers,0.678571,0.191176,0.487395,0.030356,16.055985,28.173375
le_chat_fast,academic,010,dim9,Tree depth,7.885246,10.416667,-2.531421,0.213457,-11.859161,67.896743
le_chat_fast,academic,010,dim10,LIX readability,48.461798,45.825510,2.636288,1.445323,1.824013,94.560070
le_chat_fast,academic,010,dim11,Lexical diversity (MTLD),125.090323,45.994836,79.095487,10.482520,7.545465,36.769300
le_chat_fast,academic,011,dim1,Subject drop,0.020000,0.000000,0.020000,0.012185,1.641399,0.000000
le_chat_fast,academic,011,dim2,Subordination,0.419580,0.280000,0.139580,0.020988,6.650349,66.733333
le_chat_fast,academic,011,dim3,NP length,3.201717,3.354167,-0.152450,0.156208,-0.975941,95.238494
le_chat_fast,academic,011,dim4,Past tense,0.410256,0.333333,0.076923,0.044566,1.726065,81.250000
le_chat_fast,academic,011,dim5,3rd person,17.647059,8.064516,9.582543,1.478331,6.482002,45.698925
le_chat_fast,academic,011,dim6,Word length,5.707648,6.898058,-1.190411,0.070790,-16.816176,79.143586
le_chat_fast,academic,011,dim7,Complementizers,0.666667,0.800000,-0.133333,0.030356,-4.392327,80.000000
le_chat_fast,academic,011,dim9,Tree depth,8.380000,5.458333,2.921667,0.213457,13.687379,65.135243
le_chat_fast,academic,011,dim10,LIX readability,52.404409,47.806396,4.598013,1.445323,3.181304,91.225905
le_chat_fast,academic,011,dim11,Lexical diversity (MTLD),132.919528,194.348416,-61.428889,10.482520,-5.860126,53.784903
le_chat_fast,academic,012,dim1,Subject drop,0.097561,0.000000,0.097561,0.012185,8.006825,0.000000
le_chat_fast,academic,012,dim2,Subordination,0.500000,0.587786,-0.087786,0.020988,-4.182601,82.442748
le_chat_fast,academic,012,dim3,NP length,4.484211,8.433628,-3.949418,0.156208,-25.283054,11.926129
le_chat_fast,academic,012,dim4,Past tense,0.468085,0.153226,0.314859,0.044566,7.065079,32.734604
le_chat_fast,academic,012,dim5,3rd person,7.930214,45.608108,-37.677894,1.478331,-25.486781,0.000000
le_chat_fast,academic,012,dim6,Word length,5.727885,5.538600,0.189285,0.070790,2.673909,96.695377
le_chat_fast,academic,012,dim7,Complementizers,0.761905,0.574074,0.187831,0.030356,6.187604,75.347222
le_chat_fast,academic,012,dim9,Tree depth,7.576271,13.564103,-5.987831,0.213457,-28.051700,20.965984
le_chat_fast,academic,012,dim10,LIX readability,50.673077,56.750817,-6.077740,1.445323,-4.205108,88.005978
le_chat_fast,academic,012,dim11,Lexical diversity (MTLD),165.656924,52.267359,113.389565,10.482520,10.817014,31.551569
le_chat_fast,academic,013,dim1,Subject drop,0.042553,0.000000,0.042553,0.012185,3.492339,0.000000
le_chat_fast,academic,013,dim2,Subordination,0.319018,0.532544,-0.213526,0.020988,-10.173505,33.067820
le_chat_fast,academic,013,dim3,NP length,2.988327,4.253012,-1.264685,0.156208,-8.096156,57.679154
le_chat_fast,academic,013,dim4,Past tense,0.537736,0.240000,0.297736,0.044566,6.680848,44.631579
le_chat_fast,academic,013,dim5,3rd person,10.172144,22.304833,-12.132689,1.478331,-8.207019,0.000000
le_chat_fast,academic,013,dim6,Word length,5.750000,6.019916,-0.269916,0.070790,-3.812934,95.305806
le_chat_fast,academic,013,dim7,Complementizers,0.666667,0.500000,0.166667,0.030356,5.490409,75.000000
le_chat_fast,academic,013,dim9,Tree depth,8.000000,9.058824,-1.058824,0.213457,-4.960360,86.764706
le_chat_fast,academic,013,dim10,LIX readability,51.781172,54.090389,-2.309216,1.445323,-1.597716,95.540433
le_chat_fast,academic,013,dim11,Lexical diversity (MTLD),190.780671,73.049631,117.731040,10.482520,11.231178,38.289849
le_chat_fast,academic,014,dim1,Subject drop,0.042857,0.024691,0.018166,0.012185,1.490865,57.613169
le_chat_fast,academic,014,dim2,Subordination,0.205674,0.094828,0.110846,0.020988,5.281297,46.105826
le_chat_fast,academic,014,dim3,NP length,3.174274,3.619718,-0.445444,0.156208,-2.851609,85.967044
le_chat_fast,academic,014,dim4,Past tense,0.500000,0.118812,0.381188,0.044566,8.553421,23.762376
le_chat_fast,academic,014,dim5,3rd person,11.456628,20.583190,-9.126562,1.478331,-6.173559,20.338152
le_chat_fast,academic,014,dim6,Word length,6.156190,5.818957,0.337233,0.070790,4.763879,94.522048
